sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,15:35:39.83,94.91,66.54,-101.41
IMU,15:35:39.85,94.91,66.54,-101.41
IMU,15:35:39.86,94.91,66.54,-101.41
IMU,15:35:39.91,94.91,66.54,-101.41
IMU,15:35:39.92,94.91,66.54,-101.41
IMU,15:35:39.94,94.91,66.54,-101.41
IMU,15:35:39.95,94.91,66.54,-101.41
IMU,15:35:39.97,94.91,66.54,-101.41
IMU,15:35:39.99,94.91,66.54,-101.41
IMU,15:35:40.00,94.91,66.54,-101.41
IMU,15:35:40.02,94.91,66.54,-101.41
IMU,15:35:40.03,94.91,66.54,-101.41
IMU,15:35:40.05,94.91,66.54,-101.41
IMU,15:35:40.06,94.91,66.54,-101.41
IMU,15:35:40.08,94.91,66.54,-101.41
IMU,15:35:40.09,94.91,66.54,-101.41
IMU,15:35:40.11,94.91,66.54,-101.41
IMU,15:35:40.12,94.91,66.54,-101.41
IMU,15:35:40.14,94.91,66.54,-101.41
IMU,15:35:40.15,94.91,66.54,-101.41
IMU,15:35:40.26,94.91,66.54,-101.41
IMU,15:35:40.28,94.91,66.54,-101.41
IMU,15:35:40.29,94.91,66.54,-101.41
IMU,15:35:40.31,94.91,66.54,-101.41
IMU,15:35:40.32,94.91,66.54,-101.41
IMU,15:35:40.34,94.91,66.54,-101.41
IMU,15:35:40.35,94.91,66.54,-101.41
IMU,15:35:40.37,94.91,66.54,-101.41
IMU,15:35:40.38,94.91,66.54,-101.41
IMU,15:35:40.40,94.91,66.54,-101.41
IMU,15:35:40.41,94.91,66.54,-101.41
IMU,15:35:40.43,94.91,66.54,-101.41
IMU,15:35:40.44,94.92,66.54,-101.41
IMU,15:35:40.46,94.92,66.54,-101.41
IMU,15:35:40.48,94.92,66.54,-101.41
IMU,15:35:40.49,94.92,66.54,-101.41
IMU,15:35:40.51,94.92,66.54,-101.41
IMU,15:35:40.52,94.92,66.54,-101.41
IMU,15:35:40.54,94.92,66.54,-101.41
IMU,15:35:40.56,94.92,66.54,-101.41
IMU,15:35:40.57,94.92,66.54,-101.41
IMU,15:35:40.58,94.92,66.54,-101.41
IMU,15:35:40.60,94.92,66.54,-101.41
IMU,15:35:40.62,94.92,66.54,-101.41
IMU,15:35:40.63,94.92,66.54,-101.41
IMU,15:35:40.65,94.92,66.54,-101.41
IMU,15:35:40.66,94.92,66.54,-101.41
IMU,15:35:40.68,94.92,66.54,-101.41
IMU,15:35:40.69,94.92,66.54,-101.41
IMU,15:35:40.71,94.92,66.54,-101.41
IMU,15:35:40.72,94.92,66.54,-101.41
IMU,15:35:40.74,94.92,66.54,-101.41
IMU,15:35:40.75,94.92,66.54,-101.41
IMU,15:35:40.77,94.92,66.54,-101.41
IMU,15:35:40.78,94.92,66.54,-101.41
IMU,15:35:40.80,94.92,66.54,-101.41
IMU,15:35:40.81,94.92,66.54,-101.41
IMU,15:35:40.83,94.92,66.54,-101.41
IMU,15:35:40.84,94.92,66.54,-101.41
IMU,15:35:40.86,94.92,66.54,-101.41
IMU,15:35:40.88,94.92,66.54,-101.41
IMU,15:35:40.89,94.92,66.54,-101.41
IMU,15:35:40.91,94.92,66.54,-101.41
IMU,15:35:40.92,94.92,66.54,-101.41
IMU,15:35:40.94,94.92,66.54,-101.41
IMU,15:35:40.95,94.92,66.54,-101.41
IMU,15:35:40.97,94.92,66.54,-101.41
IMU,15:35:40.98,94.92,66.54,-101.41
IMU,15:35:41.00,94.92,66.54,-101.40
IMU,15:35:41.01,94.92,66.54,-101.40
IMU,15:35:41.03,94.92,66.54,-101.40
IMU,15:35:41.05,94.92,66.54,-101.40
IMU,15:35:41.06,94.92,66.54,-101.40
IMU,15:35:41.08,94.92,66.54,-101.40
IMU,15:35:41.09,94.92,66.54,-101.40
IMU,15:35:41.11,94.92,66.54,-101.40
IMU,15:35:41.12,94.92,66.54,-101.40
IMU,15:35:41.14,94.92,66.54,-101.40
IMU,15:35:41.16,94.92,66.54,-101.40
IMU,15:35:41.17,94.92,66.54,-101.40
IMU,15:35:41.19,94.92,66.54,-101.40
IMU,15:35:41.20,94.92,66.54,-101.40
IMU,15:35:41.22,94.92,66.54,-101.41
IMU,15:35:41.24,94.92,66.54,-101.41
IMU,15:35:41.25,94.92,66.54,-101.41
IMU,15:35:41.27,94.92,66.54,-101.41
IMU,15:35:41.28,94.92,66.54,-101.41
IMU,15:35:41.30,94.92,66.54,-101.41
IMU,15:35:41.31,94.92,66.54,-101.41
IMU,15:35:41.33,94.92,66.54,-101.41
IMU,15:35:41.34,94.92,66.54,-101.41
IMU,15:35:41.36,94.92,66.54,-101.41
IMU,15:35:41.37,94.92,66.54,-101.41
IMU,15:35:41.39,94.92,66.54,-101.41
IMU,15:35:41.40,94.92,66.54,-101.41
IMU,15:35:41.42,94.92,66.54,-101.41
IMU,15:35:41.43,94.92,66.54,-101.41
IMU,15:35:41.45,94.92,66.54,-101.41
IMU,15:35:41.46,94.92,66.54,-101.41
IMU,15:35:41.48,94.92,66.54,-101.41
IMU,15:35:41.50,94.92,66.54,-101.41
IMU,15:35:41.52,94.92,66.54,-101.41
IMU,15:35:41.53,94.92,66.54,-101.41
IMU,15:35:41.54,94.92,66.54,-101.40
IMU,15:35:41.56,94.92,66.54,-101.40
IMU,15:35:41.58,94.92,66.54,-101.40
IMU,15:35:41.59,94.92,66.54,-101.40
IMU,15:35:41.61,94.92,66.54,-101.40
IMU,15:35:41.63,94.92,66.54,-101.40
IMU,15:35:41.64,94.92,66.54,-101.40
IMU,15:35:41.65,94.92,66.54,-101.40
IMU,15:35:41.67,94.92,66.54,-101.40
IMU,15:35:41.68,94.92,66.54,-101.40
IMU,15:35:41.70,94.92,66.54,-101.40
IMU,15:35:41.71,94.92,66.54,-101.40
IMU,15:35:41.73,94.92,66.54,-101.40
IMU,15:35:41.75,94.92,66.54,-101.40
IMU,15:35:41.76,94.92,66.54,-101.40
IMU,15:35:41.78,94.92,66.54,-101.40
IMU,15:35:41.79,94.92,66.54,-101.40
IMU,15:35:41.81,94.92,66.54,-101.40
IMU,15:35:41.83,94.92,66.54,-101.40
IMU,15:35:41.84,94.92,66.54,-101.40
IMU,15:35:41.86,94.92,66.54,-101.40
IMU,15:35:41.87,94.92,66.54,-101.40
IMU,15:35:41.89,94.92,66.54,-101.40
IMU,15:35:41.90,94.92,66.54,-101.40
IMU,15:35:41.92,94.92,66.53,-101.40
IMU,15:35:41.93,94.92,66.53,-101.40
IMU,15:35:41.95,94.92,66.53,-101.40
IMU,15:35:41.97,94.92,66.53,-101.40
IMU,15:35:41.98,94.92,66.53,-101.40
IMU,15:35:42.00,94.92,66.53,-101.40
IMU,15:35:42.01,94.92,66.53,-101.40
IMU,15:35:42.03,94.92,66.53,-101.40
IMU,15:35:42.04,94.92,66.53,-101.40
IMU,15:35:42.06,94.92,66.53,-101.40
IMU,15:35:42.08,94.92,66.53,-101.40
IMU,15:35:42.09,94.92,66.53,-101.40
IMU,15:35:42.10,94.92,66.53,-101.40
IMU,15:35:42.12,94.92,66.53,-101.40
IMU,15:35:42.14,94.92,66.53,-101.40
IMU,15:35:42.15,94.92,66.53,-101.40
IMU,15:35:42.17,94.92,66.53,-101.40
IMU,15:35:42.18,94.92,66.53,-101.40
IMU,15:35:42.20,94.92,66.53,-101.40
IMU,15:35:42.21,94.92,66.53,-101.40
IMU,15:35:42.23,94.92,66.53,-101.40
IMU,15:35:42.25,94.92,66.53,-101.41
IMU,15:35:42.26,94.92,66.53,-101.41
IMU,15:35:42.28,94.92,66.53,-101.41
IMU,15:35:42.29,94.92,66.53,-101.41
IMU,15:35:42.30,94.92,66.53,-101.41
IMU,15:35:42.32,94.92,66.53,-101.41
IMU,15:35:42.34,94.92,66.53,-101.41
IMU,15:35:42.35,94.92,66.53,-101.41
IMU,15:35:42.37,94.92,66.53,-101.41
IMU,15:35:42.38,94.91,66.53,-101.41
IMU,15:35:42.40,94.91,66.53,-101.41
IMU,15:35:42.41,94.91,66.53,-101.41
IMU,15:35:42.43,94.91,66.53,-101.41
IMU,15:35:42.44,94.91,66.53,-101.41
IMU,15:35:42.46,94.91,66.54,-101.41
IMU,15:35:42.48,94.91,66.54,-101.41
IMU,15:35:42.49,94.91,66.54,-101.41
IMU,15:35:42.50,94.91,66.54,-101.41
IMU,15:35:42.52,94.91,66.54,-101.41
IMU,15:35:42.54,94.91,66.54,-101.41
IMU,15:35:42.55,94.91,66.54,-101.41
IMU,15:35:42.57,94.91,66.54,-101.41
IMU,15:35:42.58,94.91,66.54,-101.41
IMU,15:35:42.60,94.91,66.54,-101.41
IMU,15:35:42.62,94.91,66.54,-101.41
IMU,15:35:42.63,94.91,66.54,-101.41
IMU,15:35:42.65,94.91,66.54,-101.41
IMU,15:35:42.66,94.91,66.54,-101.41
IMU,15:35:42.68,94.91,66.54,-101.41
IMU,15:35:42.69,94.91,66.53,-101.41
IMU,15:35:42.71,94.91,66.53,-101.41
IMU,15:35:42.72,94.91,66.53,-101.41
IMU,15:35:42.74,94.91,66.53,-101.41
IMU,15:35:42.75,94.91,66.53,-101.41
IMU,15:35:42.77,94.91,66.53,-101.41
IMU,15:35:42.79,94.91,66.53,-101.41
IMU,15:35:42.80,94.91,66.53,-101.41
IMU,15:35:42.81,94.91,66.53,-101.41
IMU,15:35:42.83,94.91,66.53,-101.41
IMU,15:35:42.85,94.91,66.53,-101.41
IMU,15:35:42.86,94.91,66.53,-101.41
IMU,15:35:42.88,94.91,66.53,-101.41
IMU,15:35:42.89,94.91,66.54,-101.41
IMU,15:35:42.91,94.91,66.54,-101.41
IMU,15:35:42.92,94.91,66.54,-101.41
IMU,15:35:42.94,94.91,66.54,-101.41
IMU,15:35:42.95,94.91,66.54,-101.41
IMU,15:35:42.97,94.91,66.54,-101.41
IMU,15:35:42.99,94.91,66.54,-101.41
IMU,15:35:43.00,94.91,66.54,-101.41
IMU,15:35:43.02,94.91,66.54,-101.41
IMU,15:35:43.03,94.91,66.54,-101.41
IMU,15:35:43.05,94.91,66.54,-101.41
IMU,15:35:43.06,94.91,66.54,-101.41
IMU,15:35:43.08,94.91,66.54,-101.41
IMU,15:35:43.09,94.91,66.54,-101.41
IMU,15:35:43.11,94.91,66.54,-101.41
IMU,15:35:43.13,94.91,66.54,-101.41
IMU,15:35:43.14,94.91,66.54,-101.41
IMU,15:35:43.16,94.91,66.54,-101.41
IMU,15:35:43.17,94.91,66.54,-101.41
IMU,15:35:43.19,94.91,66.54,-101.41
IMU,15:35:43.20,94.91,66.54,-101.41
IMU,15:35:43.22,94.91,66.54,-101.41
IMU,15:35:43.23,94.91,66.54,-101.41
IMU,15:35:43.25,94.91,66.54,-101.41
IMU,15:35:43.27,94.91,66.54,-101.41
IMU,15:35:43.28,94.91,66.54,-101.41
IMU,15:35:43.30,94.91,66.54,-101.41
IMU,15:35:43.31,94.91,66.54,-101.41
IMU,15:35:43.33,94.91,66.54,-101.41
IMU,15:35:43.34,94.91,66.54,-101.41
IMU,15:35:43.36,94.91,66.54,-101.41
IMU,15:35:43.37,94.91,66.54,-101.41
IMU,15:35:43.39,94.91,66.54,-101.41
IMU,15:35:43.40,94.91,66.54,-101.41
IMU,15:35:43.42,94.91,66.54,-101.41
IMU,15:35:43.43,94.91,66.54,-101.41
IMU,15:35:43.45,94.91,66.54,-101.41
IMU,15:35:43.46,94.91,66.54,-101.41
IMU,15:35:43.48,94.91,66.54,-101.41
IMU,15:35:43.49,94.91,66.54,-101.41
IMU,15:35:43.51,94.91,66.54,-101.41
IMU,15:35:43.53,94.91,66.54,-101.41
IMU,15:35:43.54,94.91,66.54,-101.41
IMU,15:35:43.56,94.91,66.54,-101.41
IMU,15:35:43.58,94.91,66.54,-101.41
IMU,15:35:43.59,94.91,66.54,-101.41
IMU,15:35:43.61,94.91,66.54,-101.41
IMU,15:35:43.62,94.91,66.54,-101.41
IMU,15:35:43.64,94.91,66.54,-101.41
IMU,15:35:43.65,94.91,66.54,-101.41
IMU,15:35:43.67,94.91,66.54,-101.41
IMU,15:35:43.68,94.91,66.54,-101.41
IMU,15:35:43.70,94.91,66.54,-101.41
IMU,15:35:43.72,94.91,66.54,-101.41
IMU,15:35:43.73,94.91,66.54,-101.41
IMU,15:35:43.75,94.91,66.54,-101.41
IMU,15:35:43.76,94.91,66.54,-101.41
IMU,15:35:43.78,94.91,66.54,-101.41
IMU,15:35:43.79,94.91,66.54,-101.41
IMU,15:35:43.81,94.91,66.54,-101.41
IMU,15:35:43.83,94.91,66.54,-101.41
IMU,15:35:43.84,94.91,66.54,-101.41
IMU,15:35:43.86,94.91,66.54,-101.41
IMU,15:35:43.87,94.91,66.54,-101.41
IMU,15:35:43.89,94.91,66.54,-101.41
IMU,15:35:43.90,94.91,66.54,-101.41
IMU,15:35:43.92,94.91,66.54,-101.41
IMU,15:35:43.93,94.91,66.54,-101.41
IMU,15:35:43.95,94.91,66.54,-101.41
IMU,15:35:43.96,94.91,66.54,-101.41
IMU,15:35:43.98,94.91,66.54,-101.41
IMU,15:35:43.99,94.91,66.54,-101.41
IMU,15:35:44.01,94.91,66.54,-101.41
IMU,15:35:44.02,94.91,66.54,-101.41
IMU,15:35:44.04,94.91,66.54,-101.41
IMU,15:35:44.05,94.91,66.54,-101.41
IMU,15:35:44.07,94.91,66.54,-101.41
IMU,15:35:44.08,94.91,66.54,-101.41
IMU,15:35:44.10,94.91,66.54,-101.41
IMU,15:35:44.11,94.91,66.54,-101.41
IMU,15:35:44.13,94.91,66.54,-101.41
IMU,15:35:44.14,94.91,66.54,-101.41
IMU,15:35:44.16,94.91,66.54,-101.41
IMU,15:35:44.17,94.91,66.54,-101.41
IMU,15:35:44.19,94.91,66.54,-101.41
IMU,15:35:44.20,94.91,66.54,-101.41
IMU,15:35:44.22,94.91,66.54,-101.41
IMU,15:35:44.24,94.91,66.54,-101.41
IMU,15:35:44.25,94.91,66.54,-101.41
IMU,15:35:44.27,94.91,66.54,-101.41
IMU,15:35:44.28,94.92,66.54,-101.41
IMU,15:35:44.30,94.92,66.54,-101.41
IMU,15:35:44.31,94.92,66.54,-101.41
IMU,15:35:44.33,94.92,66.54,-101.41
IMU,15:35:44.35,94.92,66.54,-101.41
IMU,15:35:44.36,94.92,66.54,-101.41
IMU,15:35:44.37,94.92,66.53,-101.41
IMU,15:35:44.39,94.92,66.53,-101.41
IMU,15:35:44.41,94.92,66.53,-101.41
IMU,15:35:44.42,94.91,66.53,-101.41
IMU,15:35:44.44,94.91,66.53,-101.41
IMU,15:35:44.45,94.91,66.53,-101.41
IMU,15:35:44.47,94.91,66.53,-101.41
IMU,15:35:44.48,94.91,66.53,-101.41
IMU,15:35:44.50,94.91,66.53,-101.41
IMU,15:35:44.51,94.91,66.53,-101.41
IMU,15:35:44.53,94.91,66.53,-101.41
IMU,15:35:44.54,94.91,66.53,-101.41
IMU,15:35:44.56,94.91,66.53,-101.41
IMU,15:35:44.58,94.91,66.53,-101.41
IMU,15:35:44.59,94.91,66.53,-101.41
IMU,15:35:44.61,94.91,66.53,-101.41
IMU,15:35:44.62,94.91,66.53,-101.41
IMU,15:35:44.64,94.91,66.53,-101.41
IMU,15:35:44.65,94.91,66.53,-101.41
IMU,15:35:44.67,94.91,66.53,-101.41
IMU,15:35:44.68,94.91,66.53,-101.41
IMU,15:35:44.70,94.91,66.53,-101.41
IMU,15:35:44.72,94.91,66.53,-101.41
IMU,15:35:44.73,94.91,66.53,-101.41
IMU,15:35:44.74,94.91,66.53,-101.41
IMU,15:35:44.76,94.91,66.53,-101.41
IMU,15:35:44.78,94.91,66.53,-101.41
IMU,15:35:44.79,94.91,66.53,-101.41
IMU,15:35:44.81,94.91,66.53,-101.41
IMU,15:35:44.82,94.91,66.53,-101.41
IMU,15:35:44.84,94.91,66.53,-101.41
IMU,15:35:44.85,94.91,66.53,-101.41
IMU,15:35:44.87,94.91,66.53,-101.41
IMU,15:35:44.88,94.91,66.53,-101.41
IMU,15:35:44.90,94.91,66.53,-101.41
IMU,15:35:44.91,94.91,66.53,-101.41
IMU,15:35:44.93,94.91,66.53,-101.41
IMU,15:35:44.94,94.91,66.53,-101.41
IMU,15:35:44.96,94.91,66.53,-101.41
IMU,15:35:44.98,94.91,66.53,-101.41
IMU,15:35:44.99,94.91,66.53,-101.41
IMU,15:35:45.01,94.91,66.53,-101.41
IMU,15:35:45.02,94.91,66.53,-101.41
IMU,15:35:45.04,94.91,66.53,-101.41
IMU,15:35:45.05,94.91,66.53,-101.41
IMU,15:35:45.07,94.91,66.53,-101.41
IMU,15:35:45.08,94.91,66.53,-101.41
IMU,15:35:45.10,94.91,66.53,-101.41
IMU,15:35:45.12,94.91,66.53,-101.41
IMU,15:35:45.13,94.91,66.53,-101.41
IMU,15:35:45.15,94.91,66.53,-101.41
IMU,15:35:45.16,94.91,66.53,-101.41
IMU,15:35:45.18,94.91,66.53,-101.41
IMU,15:35:45.19,94.91,66.53,-101.41
IMU,15:35:45.21,94.91,66.53,-101.41
IMU,15:35:45.22,94.91,66.53,-101.41
IMU,15:35:45.24,94.91,66.53,-101.41
IMU,15:35:45.25,94.91,66.53,-101.41
IMU,15:35:45.27,94.91,66.53,-101.41
IMU,15:35:45.29,94.91,66.53,-101.41
IMU,15:35:45.30,94.91,66.53,-101.41
IMU,15:35:45.32,94.91,66.53,-101.41
IMU,15:35:45.33,94.91,66.53,-101.41
IMU,15:35:45.35,94.91,66.53,-101.41
IMU,15:35:45.36,94.91,66.53,-101.41
IMU,15:35:45.38,94.91,66.53,-101.41
IMU,15:35:45.40,94.91,66.53,-101.41
IMU,15:35:45.41,94.91,66.53,-101.41
IMU,15:35:45.43,94.91,66.53,-101.41
IMU,15:35:45.44,94.91,66.53,-101.41
IMU,15:35:45.46,94.91,66.53,-101.41
IMU,15:35:45.47,94.92,66.53,-101.41
IMU,15:35:45.49,94.92,66.53,-101.41
IMU,15:35:45.50,94.92,66.53,-101.41
IMU,15:35:45.52,94.92,66.53,-101.41
IMU,15:35:45.54,94.92,66.53,-101.41
IMU,15:35:45.55,94.92,66.53,-101.41
IMU,15:35:45.57,94.92,66.53,-101.41
IMU,15:35:45.58,94.92,66.53,-101.41
IMU,15:35:45.60,94.92,66.53,-101.40
IMU,15:35:45.61,94.92,66.53,-101.40
IMU,15:35:45.63,94.92,66.53,-101.40
IMU,15:35:45.64,94.92,66.53,-101.40
IMU,15:35:45.66,94.92,66.53,-101.40
IMU,15:35:45.67,94.92,66.53,-101.40
IMU,15:35:45.69,94.92,66.53,-101.40
IMU,15:35:45.70,94.92,66.53,-101.40
IMU,15:35:45.72,94.92,66.53,-101.40
IMU,15:35:45.73,94.92,66.53,-101.40
IMU,15:35:45.75,94.92,66.53,-101.40
IMU,15:35:45.76,94.92,66.53,-101.40
IMU,15:35:45.78,94.92,66.53,-101.40
IMU,15:35:45.80,94.92,66.53,-101.40
IMU,15:35:45.81,94.92,66.53,-101.40
IMU,15:35:45.83,94.92,66.53,-101.40
IMU,15:35:45.84,94.92,66.53,-101.40
IMU,15:35:45.86,94.92,66.53,-101.40
IMU,15:35:45.87,94.92,66.53,-101.40
IMU,15:35:45.89,94.92,66.53,-101.40
IMU,15:35:45.90,94.92,66.53,-101.40
IMU,15:35:45.92,94.92,66.53,-101.40
IMU,15:35:45.93,94.92,66.53,-101.40
IMU,15:35:45.95,94.92,66.53,-101.40
IMU,15:35:45.96,94.92,66.53,-101.40
IMU,15:35:45.98,94.92,66.53,-101.40
IMU,15:35:46.00,94.92,66.53,-101.40
IMU,15:35:46.01,94.92,66.53,-101.40
IMU,15:35:46.03,94.92,66.53,-101.40
IMU,15:35:46.04,94.92,66.53,-101.40
IMU,15:35:46.06,94.92,66.53,-101.40
IMU,15:35:46.07,94.92,66.53,-101.40
IMU,15:35:46.09,94.92,66.53,-101.40
IMU,15:35:46.10,94.93,66.53,-101.40
IMU,15:35:46.12,94.93,66.53,-101.40
IMU,15:35:46.13,94.93,66.53,-101.40
IMU,15:35:46.15,94.93,66.53,-101.40
IMU,15:35:46.17,94.93,66.53,-101.40
IMU,15:35:46.18,94.93,66.53,-101.40
IMU,15:35:46.20,94.93,66.53,-101.40
IMU,15:35:46.21,94.93,66.53,-101.40
IMU,15:35:46.23,94.93,66.53,-101.40
IMU,15:35:46.24,94.93,66.53,-101.40
IMU,15:35:46.26,94.93,66.53,-101.40
IMU,15:35:46.28,94.93,66.53,-101.39
IMU,15:35:46.29,94.93,66.53,-101.39
IMU,15:35:46.30,94.93,66.53,-101.39
IMU,15:35:46.32,94.93,66.53,-101.39
IMU,15:35:46.34,94.93,66.53,-101.39
IMU,15:35:46.35,94.93,66.53,-101.39
IMU,15:35:46.37,94.93,66.53,-101.39
IMU,15:35:46.38,94.93,66.53,-101.39
IMU,15:35:46.40,94.93,66.53,-101.39
IMU,15:35:46.41,94.93,66.53,-101.39
IMU,15:35:46.43,94.93,66.53,-101.39
IMU,15:35:46.44,94.93,66.53,-101.39
IMU,15:35:46.46,94.93,66.53,-101.39
IMU,15:35:46.48,94.93,66.53,-101.39
IMU,15:35:46.49,94.93,66.53,-101.39
IMU,15:35:46.51,94.93,66.53,-101.39
