sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:37.50,79.93,44.17,-129.98,0.696,0.707,0.124,-0.026,0.038,-1.302
IMU,16:33:37.53,79.93,44.17,-129.98,0.696,0.707,0.124,-0.026,0.038,-1.302
IMU,16:33:37.53,79.93,44.17,-129.98,0.696,0.707,0.124,-0.026,0.038,-1.302
IMU,16:33:37.54,79.93,44.17,-129.98,0.696,0.707,0.124,-0.026,0.038,-1.302
IMU,16:33:37.55,79.93,44.17,-129.98,0.696,0.707,0.124,-0.026,0.038,-1.302
IMU,16:33:37.57,79.93,44.17,-129.98,0.695,0.707,0.125,-0.026,0.038,-1.302
IMU,16:33:37.58,79.93,44.17,-129.98,0.695,0.707,0.125,-0.026,0.038,-1.302
IMU,16:33:37.60,79.93,44.17,-129.98,0.696,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:37.62,79.93,44.17,-129.98,0.696,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:37.63,79.93,44.17,-129.98,0.696,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:37.66,79.93,44.17,-129.98,0.696,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.67,79.93,44.17,-129.98,0.696,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.75,79.93,44.17,-129.98,0.698,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.81,79.93,44.17,-129.98,0.698,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.83,79.93,44.17,-129.98,0.698,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.94,79.93,44.17,-129.98,0.698,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.96,79.93,44.17,-129.98,0.698,0.709,0.125,-0.026,0.038,-1.302
IMU,16:33:37.96,79.93,44.17,-129.98,0.700,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:37.97,79.93,44.17,-129.98,0.700,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:37.99,79.93,44.17,-129.98,0.700,0.708,0.125,-0.026,0.038,-1.302
IMU,16:33:38.10,79.93,44.17,-129.98,0.700,0.707,0.126,-0.026,0.038,-1.302
IMU,16:33:38.13,79.93,44.17,-129.98,0.7026,0.038,-1.302
IMU,16:33:38.33,79.93,44.16,-129.97,0.698,0.711,0.126,-0.026,0.038,-1.302
IMU,16:33:38.59,79.93,44.16,-129.97,0.698,0.711,0.126,-0.026,0.038,-1.302
IMU,16:33:38.78,79.93,44.16,-129.97,0.697,0.711,0.126,-0.026,0.038,-1.302
IMU,16:33:38.80,79.93,44.16,-129.97,0.697,0.711,0.126,-0.026,0.038,-1.302
IMU,16:33:38.91,79.93,44.16,-129.97,0.697,0.711,0.126,-0.026,0.038,-1.302
IMU,16:33:39.01,79.93,44.16,-12302
IMU,16:33:39.04,79.93,44.16,-129.96,0.696,0.704,0.127,-0.026,0.038,-1.302
IMU,16:33:39.04,79.93,44.17,-129.96,0.696,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:39.07,79.93,44.17,-129.96,0.696,0.703,0.127,-0.026,0.038,-1.302
IMU,16:33:39.21,79.93,44.17,-129.96,0.697,0.703,0.128,-0.026,0.038,-1.302
IMU,16:33:39.35,79.93,44.17,-12-1.302
IMU,16:33:39.37,79.92,44.17,-129.96,0.700,0.705,0.130,-0.026,0.038,-1.302
IMU,16:33:39.39,79.92,44.17,-129.96,0.699,0.706,0.130,-0.026,0.038,-1.302
IMU,16:33:39.51,79.92,44.17,-129.96,0.699,0.706,0.130,-0.026,0.038,-1.302
IMU,16:33:39.55,79.92,44.17,-129.96,0.699,0.706,0.130,-0.026,0.038,-1.302
IMU,16:33:39.55,79.92,44.17,-129.96,0.699,0.706,0.130,-0.026,0.038,-1.302
IMU,16:33:39.57,79.92,44.17,-12.97,0.700,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:39.59,79.91,44.18,-129.97,0.700,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:39.67,79.91,44.18,-129.97,0.700,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:39.69,79.91,44.18,-129.97,0.700,0.706,0.125,-0.026,0.038,-1.302
