sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TIME,13:34:24.95,13:34:24.88
IMU,13:34:24.98,22.89,-6.86,144.08,0.000,0.000,0.000,0.007,0.029,0.012
TIME,13:34:24.98,13:34:24.92
IMU,13:34:25.09,22.89,-6.87,144.08,0.000,0.000,0.000,0.007,0.029,0.012
TIME,13:34:25.09,13:34:24.95
CAM0,13:34:25.29,cansat_data_20250805/133424/camera0/13-34-2495
IMU,13:34:25.29,22.89,-6.87,144.08,0.000,0.000,0.000,0.007,0.029,0.012
TIME,13:34:25.29,13:34:25.15
TIME,13:37:14.61,13:37:12.90
IMU,13:37:14.77,22.93,-6.82,144.32,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:37:14.77,13:37:12.93
IMU,13:37:14.83,22.93,-6.82,144.32,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:37:14.85,13:37:12.96
CAM0,13:37:15.43,cansat_data_20250805/133424/camera0/13-37-1296
IMU,13:37:15.44,22.94,-6.82,144.32,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:37:15.44,13:37:13.74
TIME,13:40:14.62,13:40:13.20
IMU,13:40:14.77,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:14.79,13:40:13.23
IMU,13:40:14.81,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:14.82,13:40:13.28
CAM0,13:40:15.32,cansat_data_20250805/133424/camera0/13-40-1328
IMU,13:40:15.32,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.32,13:40:13.33
GPS,13:40:15.34,044010.00,,,,,0,00,99.99,,,,,,*67
IMU,13:40:15.35,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.35,13:40:13.37
IMU,13:40:15.35,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.36,13:40:13.43
IMU,13:40:15.36,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.43,13:40:13.49
IMU,13:40:15.43,22.93,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.44,13:40:13.54
IMU,13:40:15.44,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.44,13:40:13.60
IMU,13:40:15.45,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.45,13:40:13.65
GPS,13:40:15.45,044011.00,,,,,0,00,99.99,,,,,,*66
IMU,13:40:15.45,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.46,13:40:13.71
IMU,13:40:15.46,22.93,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.46,13:40:13.76
IMU,13:40:15.47,22.94,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.48,13:40:13.81
IMU,13:40:15.48,22.93,-6.80,144.52,0.000,0.000,0.000,0.007,0.029,0.011
TIME,13:40:15.48,13:40:13.87
